mandiid,cropid,cropname,mandiname,arrivalquantity,maximumprice,minimumprice,modalprice,date
514,2,Cotton,Manavdar,100,7625,7250,7500,12/04/2024
514,2,Cotton,Manavdar,100,7725,6725,7500,12/04/2024
1091,2,Cotton,Theni,100,6900,6700,6800,12/04/2024
2086,2,Cotton,Adilabad,100,7300,5986,6059,12/04/2024
291,2,Cotton,AMRELI,100,7590,4960,7120,13/04/2024
295,2,Cotton,BABRA,100,7640,6250,7100,13/04/2024
356,2,Cotton,PATAN,100,7675,6150,6915,13/04/2024
468,2,Cotton,Bagasara,100,7735,5500,6617,13/04/2024
479,2,Cotton,Bodeli(Hadod),100,7590,6970,7200,13/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7561,6800,7250,13/04/2024
481,2,Cotton,Bodeli(Modasar),100,7575,6950,7235,13/04/2024
491,2,Cotton,Dhandhuka,100,7435,5350,6390,13/04/2024
494,2,Cotton,Dhrol,100,8000,6625,7315,13/04/2024
504,2,Cotton,Kalawad,100,7350,5500,6425,13/04/2024
514,2,Cotton,Manavdar,100,7625,7250,7500,13/04/2024
2086,2,Cotton,Adilabad,100,7200,5544,6048,13/04/2024
2086,2,Cotton,Adilabad,100,7300,5986,6059,13/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7923,6009,7705,14/04/2024
291,2,Cotton,AMRELI,100,7550,4710,7000,14/04/2024
295,2,Cotton,BABRA,100,7670,6280,6975,14/04/2024
468,2,Cotton,Bagasara,100,7340,5500,6420,14/04/2024
474,2,Cotton,Bhesan,100,7740,6000,7475,14/04/2024
479,2,Cotton,Bodeli(Hadod),100,7561,6800,7180,14/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7600,6500,7150,14/04/2024
481,2,Cotton,Bodeli(Modasar),100,7625,6625,7150,14/04/2024
494,2,Cotton,Dhrol,100,7710,6955,7335,14/04/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,14/04/2024
512,2,Cotton,Limdi,100,7625,5875,6750,14/04/2024
514,2,Cotton,Manavdar,100,7675,6025,7550,14/04/2024
627,2,Cotton,Kottur,100,6669,5489,6242,14/04/2024
666,2,Cotton,Savanur,100,7619,6839,7243,14/04/2024
1091,2,Cotton,Theni,100,7000,6800,6900,14/04/2024
2026,2,Cotton,Usilampatty,100,4400,4300,4350,14/04/2024
2086,2,Cotton,Adilabad,100,7200,5544,6048,14/04/2024
2086,2,Cotton,Adilabad,100,7200,5544,6048,14/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7923,6009,7705,15/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7929,6515,7696,15/04/2024
291,2,Cotton,AMRELI,100,7550,4710,7000,15/04/2024
291,2,Cotton,AMRELI,100,7600,4990,6945,15/04/2024
295,2,Cotton,BABRA,100,7670,6280,6975,15/04/2024
295,2,Cotton,BABRA,100,7550,6250,6900,15/04/2024
356,2,Cotton,PATAN,100,7850,6100,6975,15/04/2024
468,2,Cotton,Bagasara,100,7340,5500,6420,15/04/2024
468,2,Cotton,Bagasara,100,7400,6000,6700,15/04/2024
474,2,Cotton,Bhesan,100,7740,6000,7475,15/04/2024
479,2,Cotton,Bodeli(Hadod),100,7561,6800,7180,15/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7600,6500,7150,15/04/2024
481,2,Cotton,Bodeli(Modasar),100,7625,6625,7150,15/04/2024
494,2,Cotton,Dhrol,100,7710,6955,7335,15/04/2024
494,2,Cotton,Dhrol,100,7360,6000,6680,15/04/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,15/04/2024
499,2,Cotton,Jambusar,100,6400,6000,6200,15/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7575,6750,7350,15/04/2024
504,2,Cotton,Kalawad,100,7675,6500,7087,15/04/2024
512,2,Cotton,Limdi,100,7625,5875,6750,15/04/2024
512,2,Cotton,Limdi,100,7525,5775,6650,15/04/2024
514,2,Cotton,Manavdar,100,7675,6025,7550,15/04/2024
514,2,Cotton,Manavdar,100,7750,7100,7550,15/04/2024
627,2,Cotton,Kottur,100,6669,5489,6242,15/04/2024
666,2,Cotton,Savanur,100,7619,6839,7243,15/04/2024
666,2,Cotton,Savanur,100,7369,7369,7369,15/04/2024
1091,2,Cotton,Theni,100,7000,6800,6900,15/04/2024
1091,2,Cotton,Theni,100,7000,6800,6900,15/04/2024
2026,2,Cotton,Usilampatty,100,4400,4300,4350,15/04/2024
2086,2,Cotton,Adilabad,100,7200,5544,6048,15/04/2024
2086,2,Cotton,Adilabad,100,7200,5616,6336,15/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7929,6515,7696,16/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7839,6065,7603,16/04/2024
291,2,Cotton,AMRELI,100,7600,4990,6945,16/04/2024
295,2,Cotton,BABRA,100,7550,6250,6900,16/04/2024
356,2,Cotton,PATAN,100,7850,6100,6975,16/04/2024
468,2,Cotton,Bagasara,100,7400,6000,6700,16/04/2024
479,2,Cotton,Bodeli(Hadod),100,7581,6500,7040,16/04/2024
494,2,Cotton,Dhrol,100,7360,6000,6680,16/04/2024
499,2,Cotton,Jambusar,100,6400,6000,6200,16/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7575,6750,7350,16/04/2024
504,2,Cotton,Kalawad,100,7675,6500,7087,16/04/2024
512,2,Cotton,Limdi,100,7525,5775,6650,16/04/2024
514,2,Cotton,Manavdar,100,7750,7100,7550,16/04/2024
601,2,Cotton,Haveri,100,7829,7829,7829,16/04/2024
666,2,Cotton,Savanur,100,7369,7369,7369,16/04/2024
1091,2,Cotton,Theni,100,7000,6800,6900,16/04/2024
1091,2,Cotton,Theni,100,6900,6700,6800,16/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,16/04/2024
2038,2,Cotton,Bodinayakkanur,100,8200,7000,7600,16/04/2024
2086,2,Cotton,Adilabad,100,7200,5616,6336,16/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7839,6065,7603,17/04/2024
479,2,Cotton,Bodeli(Hadod),100,7581,6500,7040,17/04/2024
601,2,Cotton,Haveri,100,7829,7829,7829,17/04/2024
1091,2,Cotton,Theni,100,6900,6700,6800,17/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,17/04/2024
2038,2,Cotton,Bodinayakkanur,100,8200,7000,7600,17/04/2024
295,2,Cotton,BABRA,100,7525,6025,6775,18/04/2024
325,2,Cotton,JASDAN,100,7450,6700,7075,18/04/2024
326,2,Cotton,JETPUR,100,7505,4850,7375,18/04/2024
491,2,Cotton,Dhandhuka,100,7450,5450,6450,18/04/2024
499,2,Cotton,Jambusar,100,6400,6000,6200,18/04/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,18/04/2024
512,2,Cotton,Limdi,100,7625,6375,7000,18/04/2024
514,2,Cotton,Manavdar,100,7550,6500,7300,18/04/2024
627,2,Cotton,Kottur,100,5869,4969,5543,18/04/2024
666,2,Cotton,Savanur,100,7589,6382,7417,18/04/2024
1091,2,Cotton,Theni,100,6800,6600,6700,18/04/2024
2086,2,Cotton,Adilabad,100,7200,5616,6336,18/04/2024
2088,2,Cotton,Sarangapur,100,8050,8050,8050,18/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7753,3036,7560,19/04/2024
188,2,Cotton,CHOTILA,100,7500,6500,7000,19/04/2024
291,2,Cotton,AMRELI,100,7400,4710,7125,19/04/2024
295,2,Cotton,BABRA,100,7510,6040,6775,19/04/2024
325,2,Cotton,JASDAN,100,7425,6500,7250,19/04/2024
325,2,Cotton,JASDAN,100,7500,6650,7075,19/04/2024
326,2,Cotton,JETPUR,100,7235,4655,7050,19/04/2024
355,2,Cotton,PALITANA,100,7250,5750,6500,19/04/2024
474,2,Cotton,Bhesan,100,7350,5000,7105,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7500,6600,7125,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7575,6660,7100,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7600,6500,7100,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7475,6600,7100,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7401,6600,7000,19/04/2024
479,2,Cotton,Bodeli(Hadod),100,7400,6500,6950,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7575,6660,7100,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7500,6600,7125,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7600,6500,7100,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7400,6500,6950,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7401,6600,7000,19/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7475,6600,7100,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7575,6660,7100,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7500,6600,7125,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7600,6500,7100,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7475,6600,7100,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7400,6500,6950,19/04/2024
481,2,Cotton,Bodeli(Modasar),100,7401,6600,7000,19/04/2024
491,2,Cotton,Dhandhuka,100,7300,5500,6400,19/04/2024
494,2,Cotton,Dhrol,100,7290,6455,6875,19/04/2024
499,2,Cotton,Jambusar,100,6400,6000,6200,19/04/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,19/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7470,6125,7200,19/04/2024
504,2,Cotton,Kalawad,100,7280,6000,6640,19/04/2024
512,2,Cotton,Limdi,100,7560,6150,6855,19/04/2024
514,2,Cotton,Manavdar,100,7425,6925,7225,19/04/2024
2086,2,Cotton,Adilabad,100,7100,5822,6248,19/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7753,3056,7543,20/04/2024
188,2,Cotton,CHOTILA,100,7500,6500,7000,20/04/2024
325,2,Cotton,JASDAN,100,7500,6250,6875,20/04/2024
325,2,Cotton,JASDAN,100,7475,6500,6990,20/04/2024
326,2,Cotton,JETPUR,100,7230,5045,7000,20/04/2024
468,2,Cotton,Bagasara,100,7255,5750,6502,20/04/2024
474,2,Cotton,Bhesan,100,7455,6000,7250,20/04/2024
479,2,Cotton,Bodeli(Hadod),100,7551,6700,7125,20/04/2024
479,2,Cotton,Bodeli(Hadod),100,7301,6625,6963,20/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7301,6625,6963,20/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7551,6700,7125,20/04/2024
481,2,Cotton,Bodeli(Modasar),100,7301,6625,6963,20/04/2024
481,2,Cotton,Bodeli(Modasar),100,7551,6700,7125,20/04/2024
494,2,Cotton,Dhrol,100,7220,5775,6500,20/04/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,20/04/2024
499,2,Cotton,Jambusar,100,6800,6400,6600,20/04/2024
504,2,Cotton,Kalawad,100,7350,5775,6562,20/04/2024
2086,2,Cotton,Adilabad,100,7050,5640,6134,20/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7805,2506,7553,22/04/2024
188,2,Cotton,CHOTILA,100,7500,6500,7000,22/04/2024
291,2,Cotton,AMRELI,100,7515,4975,7245,22/04/2024
325,2,Cotton,JASDAN,100,7450,6625,7200,22/04/2024
325,2,Cotton,JASDAN,100,7450,6500,6975,22/04/2024
326,2,Cotton,JETPUR,100,7350,3000,7000,22/04/2024
356,2,Cotton,PATAN,100,7515,6000,6760,22/04/2024
474,2,Cotton,Bhesan,100,7600,6000,7455,22/04/2024
479,2,Cotton,Bodeli(Hadod),100,7300,6700,7000,22/04/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6700,7105,22/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7300,6700,7000,22/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6700,7105,22/04/2024
481,2,Cotton,Bodeli(Modasar),100,7300,6700,7000,22/04/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6700,7105,22/04/2024
484,2,Cotton,Botad(Haddad),100,7805,6600,7205,22/04/2024
491,2,Cotton,Dhandhuka,100,7060,6160,6610,22/04/2024
494,2,Cotton,Dhrol,100,7250,6500,6875,22/04/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,22/04/2024
499,2,Cotton,Jambusar,100,6600,6100,6300,22/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7505,6850,7200,22/04/2024
504,2,Cotton,Kalawad,100,7400,5750,6575,22/04/2024
512,2,Cotton,Limdi,100,7605,5005,6305,22/04/2024
514,2,Cotton,Manavdar,100,7450,6050,7350,22/04/2024
666,2,Cotton,Savanur,100,7289,7013,7109,22/04/2024
1091,2,Cotton,Theni,100,6900,6700,6800,22/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,22/04/2024
2086,2,Cotton,Adilabad,100,7050,5640,7050,22/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7860,6006,7637,23/04/2024
479,2,Cotton,Bodeli(Hadod),100,7360,6500,7000,23/04/2024
479,2,Cotton,Bodeli(Hadod),100,7325,6475,6975,23/04/2024
479,2,Cotton,Bodeli(Hadod),100,7275,6500,7000,23/04/2024
479,2,Cotton,Bodeli(Hadod),100,7350,6500,7050,23/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7325,6475,6975,23/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7275,6500,7000,23/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7360,6500,7000,23/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7350,6500,7050,23/04/2024
481,2,Cotton,Bodeli(Modasar),100,7275,6500,7000,23/04/2024
481,2,Cotton,Bodeli(Modasar),100,7360,6500,7000,23/04/2024
481,2,Cotton,Bodeli(Modasar),100,7350,6500,7050,23/04/2024
481,2,Cotton,Bodeli(Modasar),100,7325,6475,6975,23/04/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,23/04/2024
499,2,Cotton,Jambusar,100,7000,6500,6700,25/04/2024
499,2,Cotton,Jambusar,100,7200,6600,6800,25/04/2024
627,2,Cotton,Kottur,100,6169,5569,5861,25/04/2024
666,2,Cotton,Savanur,100,7189,5369,6279,25/04/2024
1091,2,Cotton,Theni,100,6900,6700,6800,25/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,25/04/2024
2086,2,Cotton,Adilabad,100,7000,5530,6020,25/04/2024
295,2,Cotton,BABRA,100,7540,6252,6900,26/04/2024
325,2,Cotton,JASDAN,100,7525,6750,7250,26/04/2024
325,2,Cotton,JASDAN,100,7450,6850,7150,26/04/2024
326,2,Cotton,JETPUR,100,7435,5005,7325,26/04/2024
356,2,Cotton,PATAN,100,7545,6305,6925,26/04/2024
383,2,Cotton,DAVANGERE,100,6230,6201,6223,26/04/2024
468,2,Cotton,Bagasara,100,7755,5500,6627,26/04/2024
479,2,Cotton,Bodeli(Hadod),100,7402,6700,7210,26/04/2024
479,2,Cotton,Bodeli(Hadod),100,7611,6617,7365,26/04/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6655,7150,26/04/2024
479,2,Cotton,Bodeli(Hadod),100,7525,6650,7175,26/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7402,6700,7210,26/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6655,7150,26/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7611,6617,7365,26/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7525,6650,7175,26/04/2024
481,2,Cotton,Bodeli(Modasar),100,7402,6700,7210,26/04/2024
481,2,Cotton,Bodeli(Modasar),100,7525,6650,7175,26/04/2024
481,2,Cotton,Bodeli(Modasar),100,7611,6617,7365,26/04/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6655,7150,26/04/2024
484,2,Cotton,Botad(Haddad),100,7805,6900,7250,26/04/2024
491,2,Cotton,Dhandhuka,100,7350,6100,6725,26/04/2024
494,2,Cotton,Dhrol,100,7140,5950,6545,26/04/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,26/04/2024
499,2,Cotton,Jambusar,100,6800,6400,6600,26/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7500,6255,7100,26/04/2024
844,2,Cotton,Fulmbri,100,6900,6900,6900,26/04/2024
871,2,Cotton,Jamkhed,100,4200,3000,3600,26/04/2024
1047,2,Cotton,Varora,100,7450,6500,7000,26/04/2024
1091,2,Cotton,Theni,100,6800,6500,6650,26/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,26/04/2024
2086,2,Cotton,Adilabad,100,7000,5810,6020,26/04/2024
213,2,Cotton,DEULGAON RAJA,100,7650,6800,7400,27/04/2024
295,2,Cotton,BABRA,100,7555,6395,6975,27/04/2024
325,2,Cotton,JASDAN,100,7500,6750,7200,27/04/2024
325,2,Cotton,JASDAN,100,7450,6900,7175,27/04/2024
326,2,Cotton,JETPUR,100,7545,5230,7300,27/04/2024
468,2,Cotton,Bagasara,100,7250,5500,6375,27/04/2024
474,2,Cotton,Bhesan,100,7600,6500,7250,27/04/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6655,7160,27/04/2024
479,2,Cotton,Bodeli(Hadod),100,7400,6600,7210,27/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7400,6600,7210,27/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6655,7160,27/04/2024
481,2,Cotton,Bodeli(Modasar),100,7400,6600,7210,27/04/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6655,7160,27/04/2024
484,2,Cotton,Botad(Haddad),100,7735,6725,7250,27/04/2024
491,2,Cotton,Dhandhuka,100,7450,6255,6855,27/04/2024
494,2,Cotton,Dhrol,100,7290,6000,6645,27/04/2024
503,2,Cotton,Kadi(Kadi cotton Yard),100,7425,6500,7000,27/04/2024
508,2,Cotton,Khambha,100,7500,6350,6975,27/04/2024
666,2,Cotton,Savanur,100,7701,7701,7701,27/04/2024
871,2,Cotton,Jamkhed,100,4600,2500,3550,27/04/2024
966,2,Cotton,Parshiwani,100,7200,7000,7100,27/04/2024
1004,2,Cotton,Savner,100,7100,7050,7100,27/04/2024
1019,2,Cotton,Sindi,100,7610,6200,7560,27/04/2024
1020,2,Cotton,Sindi(Selu),100,7610,6200,7560,27/04/2024
1047,2,Cotton,Varora,100,7421,6000,7000,27/04/2024
2086,2,Cotton,Adilabad,100,7000,5880,6160,27/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7866,2005,7647,28/04/2024
188,2,Cotton,CHOTILA,100,7250,6250,6850,28/04/2024
213,2,Cotton,DEULGAON RAJA,100,7720,6800,7500,28/04/2024
291,2,Cotton,AMRELI,100,7570,4950,7245,28/04/2024
295,2,Cotton,BABRA,100,7600,6450,7025,28/04/2024
325,2,Cotton,JASDAN,100,7450,6750,7100,28/04/2024
326,2,Cotton,JETPUR,100,7630,5120,7350,28/04/2024
383,2,Cotton,DAVANGERE,100,4010,4010,4010,28/04/2024
474,2,Cotton,Bhesan,100,7640,5500,7375,28/04/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6711,7305,28/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6711,7305,28/04/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6711,7305,28/04/2024
484,2,Cotton,Botad(Haddad),100,7730,6950,7300,28/04/2024
491,2,Cotton,Dhandhuka,100,7505,5500,6500,28/04/2024
499,2,Cotton,Jambusar,100,7000,6600,6700,28/04/2024
499,2,Cotton,Jambusar,100,7000,6500,6700,28/04/2024
512,2,Cotton,Limdi,100,7390,6180,6785,28/04/2024
571,2,Cotton,Annigeri,100,6625,6500,6500,28/04/2024
666,2,Cotton,Savanur,100,7019,7019,7019,28/04/2024
966,2,Cotton,Parshiwani,100,7200,6900,7100,28/04/2024
1004,2,Cotton,Savner,100,7175,7150,7175,28/04/2024
1019,2,Cotton,Sindi,100,7655,6800,7600,28/04/2024
1020,2,Cotton,Sindi(Selu),100,7655,6800,7600,28/04/2024
1047,2,Cotton,Varora,100,7350,6100,6900,28/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,28/04/2024
2038,2,Cotton,Bodinayakkanur,100,8200,7000,7600,28/04/2024
2086,2,Cotton,Adilabad,100,7000,5460,6020,28/04/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7866,2005,7647,29/04/2024
188,2,Cotton,CHOTILA,100,7250,6250,6850,29/04/2024
213,2,Cotton,DEULGAON RAJA,100,7720,6800,7500,29/04/2024
291,2,Cotton,AMRELI,100,7570,4950,7245,29/04/2024
295,2,Cotton,BABRA,100,7600,6450,7025,29/04/2024
325,2,Cotton,JASDAN,100,7450,6750,7100,29/04/2024
326,2,Cotton,JETPUR,100,7630,5120,7350,29/04/2024
383,2,Cotton,DAVANGERE,100,4010,4010,4010,29/04/2024
468,2,Cotton,Bagasara,100,7325,6000,6662,29/04/2024
474,2,Cotton,Bhesan,100,7640,5500,7375,29/04/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6711,7305,29/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6711,7305,29/04/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6711,7305,29/04/2024
484,2,Cotton,Botad(Haddad),100,7730,6950,7300,29/04/2024
491,2,Cotton,Dhandhuka,100,7505,5500,6500,29/04/2024
499,2,Cotton,Jambusar,100,7000,6600,6700,29/04/2024
499,2,Cotton,Jambusar,100,7000,6500,6700,29/04/2024
512,2,Cotton,Limdi,100,7390,6180,6785,29/04/2024
571,2,Cotton,Annigeri,100,6625,6500,6500,29/04/2024
627,2,Cotton,Kottur,100,5869,4569,5509,29/04/2024
666,2,Cotton,Savanur,100,7019,7019,7019,29/04/2024
966,2,Cotton,Parshiwani,100,7200,6900,7100,29/04/2024
1004,2,Cotton,Savner,100,7175,7150,7175,29/04/2024
1019,2,Cotton,Sindi,100,7655,6800,7600,29/04/2024
1020,2,Cotton,Sindi(Selu),100,7655,6800,7600,29/04/2024
1047,2,Cotton,Varora,100,7350,6100,6900,29/04/2024
1091,2,Cotton,Theni,100,6700,6500,6600,29/04/2024
2026,2,Cotton,Usilampatty,100,5300,5200,5250,29/04/2024
2038,2,Cotton,Bodinayakkanur,100,8200,7000,7600,29/04/2024
2086,2,Cotton,Adilabad,100,7000,5460,6020,29/04/2024
213,2,Cotton,DEULGAON RAJA,100,7560,6800,7350,30/04/2024
250,2,Cotton,WARDHA,100,7525,6580,7250,30/04/2024
291,2,Cotton,AMRELI,100,7625,4760,7230,30/04/2024
295,2,Cotton,BABRA,100,7640,6510,7075,30/04/2024
325,2,Cotton,JASDAN,100,7700,6000,7000,30/04/2024
326,2,Cotton,JETPUR,100,7555,4120,7300,30/04/2024
355,2,Cotton,PALITANA,100,7075,5750,6000,30/04/2024
474,2,Cotton,Bhesan,100,7680,6000,7455,30/04/2024
479,2,Cotton,Bodeli(Hadod),100,7555,6601,7300,30/04/2024
479,2,Cotton,Bodeli(Hadod),100,7490,6800,7400,30/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7490,6800,7400,30/04/2024
480,2,Cotton,Bodeli(Kalediya),100,7555,6601,7300,30/04/2024
481,2,Cotton,Bodeli(Modasar),100,7490,6800,7400,30/04/2024
481,2,Cotton,Bodeli(Modasar),100,7555,6601,7300,30/04/2024
484,2,Cotton,Botad(Haddad),100,7830,6555,7250,30/04/2024
491,2,Cotton,Dhandhuka,100,7330,6250,6790,30/04/2024
494,2,Cotton,Dhrol,100,7390,5875,6635,30/04/2024
499,2,Cotton,Jambusar,100,6800,6400,6600,30/04/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,30/04/2024
512,2,Cotton,Limdi,100,7225,6125,6675,30/04/2024
556,2,Cotton,Upleta,100,7250,6000,6625,30/04/2024
857,2,Cotton,Hinganghat,100,7700,6000,6500,30/04/2024
871,2,Cotton,Jamkhed,100,4500,3000,3750,30/04/2024
966,2,Cotton,Parshiwani,100,7200,6950,7100,30/04/2024
1019,2,Cotton,Sindi,100,7600,6800,7500,30/04/2024
1020,2,Cotton,Sindi(Selu),100,7600,6800,7500,30/04/2024
1047,2,Cotton,Varora,100,7350,6000,6900,30/04/2024
1091,2,Cotton,Theni,100,6800,6600,6700,30/04/2024
213,2,Cotton,DEULGAON RAJA,100,7385,6500,7100,01/05/2024
291,2,Cotton,AMRELI,100,7545,4500,7285,01/05/2024
295,2,Cotton,BABRA,100,7580,6470,7025,01/05/2024
325,2,Cotton,JASDAN,100,7700,6000,7000,01/05/2024
325,2,Cotton,JASDAN,100,7550,6500,7300,01/05/2024
325,2,Cotton,JASDAN,100,7450,6650,7050,01/05/2024
326,2,Cotton,JETPUR,100,7575,4500,7250,01/05/2024
355,2,Cotton,PALITANA,100,7175,6000,6585,01/05/2024
468,2,Cotton,Bagasara,100,7355,6000,6677,01/05/2024
474,2,Cotton,Bhesan,100,7480,6000,7250,01/05/2024
479,2,Cotton,Bodeli(Hadod),100,7511,6550,7300,01/05/2024
479,2,Cotton,Bodeli(Hadod),100,7450,6800,7360,01/05/2024
480,2,Cotton,Bodeli(Kalediya),100,7511,6550,7300,01/05/2024
480,2,Cotton,Bodeli(Kalediya),100,7450,6800,7360,01/05/2024
481,2,Cotton,Bodeli(Modasar),100,7511,6550,7300,01/05/2024
481,2,Cotton,Bodeli(Modasar),100,7450,6800,7360,01/05/2024
494,2,Cotton,Dhrol,100,7250,6000,6625,01/05/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,01/05/2024
508,2,Cotton,Khambha,100,7305,6260,6900,01/05/2024
512,2,Cotton,Limdi,100,7390,6130,6760,01/05/2024
1047,2,Cotton,Varora,100,7250,6400,6900,01/05/2024
2086,2,Cotton,Adilabad,100,6160,5670,6020,01/05/2024
9,2,Cotton,VIJAYAPURA (BIJAPUR),100,7710,1116,7473,02/05/2024
188,2,Cotton,CHOTILA,100,7000,6000,6850,02/05/2024
213,2,Cotton,DEULGAON RAJA,100,7200,6000,7000,02/05/2024
250,2,Cotton,WARDHA,100,7525,6560,7150,02/05/2024
291,2,Cotton,AMRELI,100,7460,4590,7200,02/05/2024
295,2,Cotton,BABRA,100,7545,6405,6975,02/05/2024
325,2,Cotton,JASDAN,100,7500,6500,7175,02/05/2024
325,2,Cotton,JASDAN,100,7450,6700,7075,02/05/2024
326,2,Cotton,JETPUR,100,7455,4180,7300,02/05/2024
355,2,Cotton,PALITANA,100,7100,5955,6525,02/05/2024
468,2,Cotton,Bagasara,100,7310,5750,6530,02/05/2024
474,2,Cotton,Bhesan,100,7530,6000,7375,02/05/2024
479,2,Cotton,Bodeli(Hadod),100,7372,6690,7150,02/05/2024
480,2,Cotton,Bodeli(Kalediya),100,7372,6690,7150,02/05/2024
481,2,Cotton,Bodeli(Modasar),100,7372,6690,7150,02/05/2024
484,2,Cotton,Botad(Haddad),100,7585,6650,7120,02/05/2024
491,2,Cotton,Dhandhuka,100,6690,5750,6220,02/05/2024
494,2,Cotton,Dhrol,100,7300,5350,6325,02/05/2024
499,2,Cotton,Jambusar,100,6500,6100,6300,02/05/2024
499,2,Cotton,Jambusar,100,6600,6200,6400,02/05/2024
508,2,Cotton,Khambha,100,7265,6280,6750,02/05/2024
512,2,Cotton,Limdi,100,7440,5750,6595,02/05/2024
556,2,Cotton,Upleta,100,7250,6000,6625,02/05/2024
627,2,Cotton,Kottur,100,5719,5719,5719,02/05/2024
666,2,Cotton,Savanur,100,7453,6669,7013,02/05/2024
857,2,Cotton,Hinganghat,100,7540,6000,6500,02/05/2024
871,2,Cotton,Jamkhed,100,4200,3000,3600,02/05/2024
